# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
395 -5200.48 -6715.66 -5949.27 964.281 987.95 -649.075
396 -5781.6 -6595.6 -6459.73 471.961 1131.85 -350.991
397 -6665.91 -6253.13 -6964.41 148.775 1462.83 -66.3335
398 -7668.35 -5806.82 -7339.74 37.096 1872.17 166.629
399 -8470.96 -5373.05 -7502.87 124.216 2200.94 338.827
400 -8789.22 -4993.34 -7438.86 351.883 2301.5 447.078
401 -8563.91 -4644.36 -7213.48 613.277 2091.32 468.505
402 -8007.69 -4309.9 -6956.62 759.188 1573.49 375.021
403 -7458.76 -4018.35 -6805.09 644.651 829.183 177.228
404 -7177.13 -3795.11 -6830.66 215.123 1.50936 -59.2299
405 -7252.32 -3595.55 -7015.13 -426.801 -733.209 -253.665
406 -7649.1 -3320.87 -7296.14 -1042.63 -1222.29 -366.534
407 -8276.36 -2904.64 -7621.28 -1370.03 -1404.02 -410.572
408 -8987.41 -2381.8 -7945.11 -1251.7 -1336.3 -414.51
409 -9547.91 -1890.06 -8185.12 -701.743 -1158.22 -396.208
410 -9682.53 -1628.38 -8211.52 112.186 -1017.38 -375.147
411 -9227.29 -1773.05 -7916.29 945.12 -1024.66 -383.214
412 -8269.19 -2384.63 -7306.23 1563.87 -1229.32 -446.13
413 -7139.82 -3394.03 -6515.31 1820.87 -1598.83 -557.097
414 -6242.52 -4626.17 -5724.39 1683.82 -2032.96 -666.027
415 -5836.95 -5831.41 -5079.29 1232.08 -2405.32 -701.691
416 -5931.09 -6747.47 -4665.31 636.55 -2601.07 -622.292
417 -6327.37 -7182.76 -4518.89 111.314 -2541.01 -455.592
418 -6754.64 -7100.9 -4631.31 -168.029 -2201.61 -293.998
419 -6978.8 -6657.57 -4939.19 -139.495 -1629.21 -240.61
420 -6849.6 -6136.59 -5317.9 131.219 -933.308 -343.576
421 -6316.86 -5802.76 -5595.15 500.321 -256.751 -567.409
422 -5459.03 -5764.73 -5603.74 819.514 258.2 -828.49
423 -4508.16 -5940.29 -5274.07 988.206 505.769 -1058.38
424 -3790.25 -6140.73 -4706.46 959.541 454.903 -1230.66
425 -3563.99 -6189.95 -4132.77 724.469 171.167 -1341.08
426 -3865.54 -5975.71 -3766.72 314 -194.684 -1377.9
427 -4506.79 -5450.32 -3682.38 -186.12 -453.274 -1322.65
428 -5233.35 -4655.65 -3826.69 -649.162 -456.183 -1180.61
429 -5884.97 -3757.2 -4117.85 -956.232 -169.017 -999.23
430 -6416.99 -3006.41 -4504.62 -1040.02 311.643 -847.671
431 -6816.98 -2621.15 -4944.28 -903.693 810.05 -776.301
432 -7036.58 -2669.25 -5338.57 -611.779 1132.12 -784.479
433 -7016.82 -3044.15 -5551.95 -260.342 1114.78 -823.947
434 -6795.68 -3552.19 -5530.93 58.4669 695.811 -836.825
435 -6540.07 -4040.44 -5334.9 271.191 -57.9656 -781.932
436 -6444.43 -4467.01 -5065.35 330.563 -969.721 -638.241
437 -6597.15 -4875.49 -4790.13 234.918 -1797.09 -407.084
438 -6939.95 -5313.55 -4525.31 48.191 -2309.52 -117.84
439 -7346.73 -5772.48 -4270.25 -113.736 -2378.46 169.161
440 -7725.49 -6192.87 -4054.62 -136.528 -2031.95 370.217
441 -8031.14 -6512.95 -3950.86 35.8195 -1436.35 407.449
442 -8189.22 -6716.14 -4030.35 384.826 -816.341 253.602
443 -8048.57 -6832.5 -4292.32 841.924 -361.706 -41.0674
444 -7468.44 -6898.72 -4625.29 1319.64 -170.28 -369.085
445 -6489.68 -6937.55 -4860.66 1723.49 -237.42 -628.838
446 -5406.74 -6985.72 -4892.77 1951.58 -470.55 -783.205
447 -4617.54 -7118.93 -4749.03 1911.25 -714.59 -862.61
448 -4359.54 -7395.53 -4543.93 1565.74 -791.18 -911.621
449 -4575.71 -7766.51 -4395.68 972.61 -558.389 -938.878
450 -5004.54 -8063.05 -4394.52 270.663 23.0063 -927.914
451 -5375.09 -8104.39 -4608.67 -373.316 851.681 -881.859
452 -5524.14 -7837.28 -5052.77 -819.332 1711.31 -840.122
453 -5379.39 -7372.69 -5622.57 -991.084 2359.44 -845.157
454 -4908.78 -6899.28 -6093.44 -890.058 2633.63 -898.104
455 -4131.86 -6574.53 -6234.97 -588.154 2508.25 -953.467
456 -3179.34 -6478.15 -5965.37 -211.925 2068.21 -950.459
457 -2315.32 -6615.17 -5418.73 83.4029 1443.35 -846.909
458 -1839.72 -6918.85 -4865.74 151.588 773.599 -636.049
459 -1918.98 -7240.51 -4564.81 -102.726 208.048 -346.944
460 -2497.79 -7366.14 -4653.04 -674.702 -113.499 -36.506
461 -3362.22 -7088.12 -5110.15 -1423.91 -118.797 223.086
462 -4283.82 -6320 -5786.3 -2095.68 149.625 357.759
463 -5109.92 -5186.22 -6470.5 -2413.73 550.039 308.567
464 -5741.88 -4004.33 -6964.65 -2207.83 911.892 60.0193
465 -6066.63 -3133.78 -7128.47 -1497.21 1104.35 -334.1
466 -5977.7 -2773.64 -6909.97 -481.194 1067.95 -758.891
467 -5501.02 -2866.08 -6383.02 547.22 814.487 -1088.68
468 -4872.82 -3184.84 -5744.57 1316.17 411.793 -1252.2
469 -4440.25 -3513.63 -5226.01 1669.23 -35.1583 -1256.94
470 -4438.35 -3754.81 -4957.75 1607.49 -408.05 -1146.65
471 -4838.35 -3907.77 -4897.61 1267.28 -599.723 -940.18
472 -5405.53 -4003.62 -4896.18 854.193 -537.762 -618.42
473 -5887.29 -4096.34 -4841.78 559.004 -212.8 -172.729
474 -6136.89 -4280.04 -4739.01 478.063 305.422 337.632
475 -6092.98 -4654.73 -4658.4 580.742 876.403 784.619
476 -5709.23 -5242.28 -4635.59 750.93 1329.44 1038.11
477 -4955.42 -5940.89 -4636.2 868.978 1517.37 1048.38
478 -3899.04 -6580.56 -4597.01 873.748 1361.05 886.494
479 -2757.98 -7042.65 -4474.38 773.28 879.552 705.687
480 -1826.29 -7332.5 -4262.03 607.026 209.312 650.046
481 -1313.52 -7538.31 -3997.62 396.028 -411.417 774.18
482 -1236.69 -7724.91 -3771.88 126.503 -726.405 1021.05
483 -1451.15 -7856.64 -3716.62 -216.479 -592.447 1259.01
484 -1770.36 -7817.57 -3963.21 -604.295 -64.0895 1348.05
485 -2062.26 -7512.66 -4585.22 -953.46 640.573 1194.89
486 -2256.37 -6959.98 -5535.19 -1153.54 1258.37 786.885
487 -2302.53 -6281.18 -6600.07 -1112.12 1594.67 205.092
488 -2173.18 -5602.84 -7443.18 -794.459 1576.84 -397.921
489 -1933.37 -4981.49 -7763.51 -246.463 1247.53 -871.317
490 -1788.84 -4427.82 -7478.1 407.559 723.921 -1148.75
491 -2005.55 -3968.25 -6786.26 999.212 154.057 -1271.05
492 -2725.75 -3643.32 -6063.84 1377.51 -315.725 -1327.12
493 -3844.66 -3441.5 -5672.62 1474.62 -567.052 -1368.46
494 -5077.32 -3263.47 -5811.07 1333.9 -542.035 -1373.97
495 -6150.51 -2986.37 -6464.57 1080.35 -274.626 -1286.17
496 -6935.31 -2596.87 -7419.41 853.286 110.613 -1084.11
497 -7418.27 -2260.48 -8314.4 745.947 449.832 -823.362
498 -7588.44 -2222.02 -8745.64 786.606 610.913 -604.632
499 -7408.8 -2628.57 -8435.39 953.795 534.451 -506.078
500 -6916.26 -3436.65 -7386.44 1193.06 231.354 -536.917
501 -6301.36 -4456.52 -5906.69 1420.5 -241.213 -647.558
502 -5830.81 -5463.35 -4484.14 1531.24 -790.46 -777.511
503 -5665.86 -6279.31 -3584.73 1429.31 -1285.64 -890.65
504 -5756.55 -6799.63 -3456.54 1069.09 -1580.84 -970.844
505 -5911.5 -6993.07 -4026.66 484.924 -1570.58 -1003.75
506 -5962.38 -6908.57 -4954.25 -204.268 -1236.6 -984.671
507 -5858.31 -6672.52 -5811.25 -827.103 -649.092 -944.717
508 -5626.23 -6454.18 -6280.17 -1220.81 66.5956 -955.486
509 -5275.91 -6380.83 -6259.35 -1286.24 761.373 -1088.1
510 -4767.95 -6450.48 -5835.43 -1015.96 1281.02 -1350.88
511 -4088.73 -6540.27 -5188.48 -493.89 1493.57 -1670.61
512 -3355.17 -6519.53 -4515.72 127.943 1340.41 -1942.11
513 -2817.35 -6356.12 -3986.29 669.012 887.987 -2092.48
514 -2717.38 -6112.41 -3695.88 973.706 331.537 -2104.92
515 -3116.03 -5853.09 -3643.14 965.676 -73.6947 -1997.74
516 -3845.37 -5576.47 -3772.21 675.578 -126.992 -1793.91
517 -4626.42 -5234.83 -4056.69 222.317 220.302 -1514.03
518 -5228.41 -4820.08 -4537.96 -242.657 845.686 -1188.15
519 -5524.26 -4408.39 -5264.26 -591.236 1523.73 -857.956
520 -5452.3 -4101.43 -6178.66 -748.556 2022.5 -561.016
521 -5003.35 -3938.58 -7067.51 -703.889 2170.9 -312.341
522 -4278.51 -3880.5 -7644.11 -514.041 1892.38 -96.809
523 -3517.99 -3872.88 -7711.17 -289.536 1233.11 117.257
524 -3007.71 -3904.05 -7276.56 -153.997 383.952 344.264
525 -2915.69 -4000.1 -6563.26 -190.405 -348.384 559.259
526 -3202.23 -4167.65 -5919.52 -403.697 -659.04 718.833
527 -3676.28 -4358.21 -5668.55 -720.528 -402.783 802.843
528 -4131.89 -4499.53 -5961.78 -1022.08 320.274 823.543
529 -4449.98 -4564.69 -6708.6 -1189.38 1221.61 790.561
530 -4612.94 -4603.39 -7618.91 -1141.96 1978.64 684.607
531 -4656.98 -4695.39 -8319.07 -858.218 2380.05 488.956
532 -4621.92 -4865.83 -8474.9 -377.969 2384.47 240.97
533 -4535.71 -5056.01 -7899.07 211.799 2083.13 30.9743
534 -4436.74 -5191.87 -6638.57 797.045 1622.22 -58.0595
535 -4388.01 -5278.24 -4999.44 1257.8 1149.49 -13.0939
536 -4442.53 -5405.27 -3456.91 1496.26 798.721 103.902
537 -4588.99 -5653.4 -2467.54 1474.41 678.045 208.75
538 -4755.27 -5998.28 -2280.68 1238.96 831.266 254.221
539 -4882.49 -6312.4 -2847.67 897.486 1193.76 245.914
540 -4986.98 -6457.39 -3866.62 556.3 1597.23 214.332
541 -5119.97 -6371.26 -4924.22 277.02 1848.39 184.636
542 -5260.78 -6079.57 -5645.06 81.9958 1831.47 161.734
543 -5283.85 -5656.58 -5799.24 -18.4643 1544.56 136.043
544 -5051.73 -5181.68 -5365.22 -18.547 1052.29 106.859
545 -4536.81 -4720.33 -4541.05 65.6998 434.43 101.613
546 -3850.25 -4323.16 -3681.85 187.957 -203.406 157.589
547 -3173.53 -4020.71 -3154.3 292.497 -698.285 279.223
548 -2672.36 -3805.87 -3185.19 344.558 -866.586 424.45
549 -2447.72 -3628.84 -3803.97 338.094 -613.039 546.136
550 -2517.12 -3424.96 -4861.03 283.668 -10.6778 642.03
551 -2816.59 -3163.11 -6090.29 197.567 731.094 751.159
552 -3225.4 -2875.73 -7201.55 104.484 1383.9 904.333
553 -3608.86 -2640.9 -7964.1 42.9618 1804.85 1094.61
554 -3859.1 -2518.44 -8243.61 59.9506 1952.86 1296.71
555 -3930.15 -2497.03 -8009.75 195.331 1836.9 1493.56
556 -3860.41 -2508.82 -7339.54 459.711 1477.94 1669.52
557 -3757.31 -2505.46 -6412.66 809.706 933.072 1792.88
558 -3730.78 -2510.62 -5473.38 1143.73 344.686 1830.19
559 -3813.07 -2588.31 -4755.47 1336.09 -68.7766 1779.31
560 -3943.47 -2766.86 -4404.14 1300.39 -113.514 1675.18
561 -4051.96 -3007.81 -4438.26 1027.98 245.891 1560.39
562 -4152.19 -3248.52 -4771.42 577.873 833.263 1453.67
563 -4306.88 -3452.01 -5257.23 58.1944 1351.26 1347.96
564 -4514.82 -3609.13 -5715.93 -393.972 1545.36 1227.48
565 -4679.02 -3713.12 -5949.09 -659.867 1310.13 1079.58
566 -4690.6 -3739.73 -5777.68 -689.64 688.287 904.488
567 -4525.36 -3660.28 -5112.39 -518.49 -176.029 722.628
568 -4248.79 -3472.41 -4015.17 -241.454 -1058.69 562.903
569 -3949.11 -3219.45 -2705.35 33.3594 -1669.49 428.168
570 -3684.06 -2978.5 -1492.17 221.922 -1732.75 279.876
571 -3481.61 -2822.7 -669.557 281.553 -1136.36 73.0645
572 -3365.67 -2782.63 -427.341 214.064 -43.5664 -196.232
573 -3373.65 -2836.73 -799.903 62.0407 1151.51 -488.129
574 -3548.64 -2929.19 -1645.61 -103.878 2021.92 -757.799
575 -3905.17 -2992.95 -2672.25 -206.634 2324.68 -978.711
576 -4385.56 -2960.13 -3523.42 -183.768 2087.65 -1124.38
577 -4855.07 -2774.36 -3909.09 -3.4816 1531.85 -1147.18
578 -5167.53 -2428.89 -3723.16 320.184 921.806 -999.962
579 -5265.13 -2006.4 -3081.36 715.844 460.056 -690.61
580 -5215.94 -1663.83 -2260.43 1062.14 262.355 -305.168
581 -5150.61 -1556.88 -1577.36 1227.03 367.643 39.6245
582 -5172.7 -1739.72 -1274.18 1122.48 732.333 259.744
583 -5336.98 -2121.27 -1476.21 731.919 1229.97 326.725
584 -5665.05 -2522.11 -2202.04 104.458 1689.08 252.796
585 -6121.86 -2773.36 -3356.13 -640.938 1955.68 67.2084
586 -6598.83 -2786.69 -4717.36 -1328.49 1963.86 -181.029
587 -6942.01 -2566.84 -5971.21 -1776.72 1750.71 -408.713
588 -7018.94 -2187.94 -6787.89 -1866.23 1377.92 -512.346
589 -6802.18 -1767.7 -6945.44 -1602.89 863.791 -411.745
590 -6389.31 -1441.03 -6435.41 -1125.98 225.544 -99.8926
591 -5928.77 -1320.32 -5466.04 -640.462 -422.94 329.696
592 -5523.07 -1447.37 -4362.89 -323.179 -853.533 708.811
593 -5192.65 -1765.23 -3453.17 -265.853 -841.29 878.424
594 -4912.74 -2138.24 -2999.11 -462.764 -325.56 776.141
595 -4673.59 -2431.56 -3109.31 -823.511 517.742 466.315
596 -4509.92 -2603.96 -3649.29 -1201.02 1349.43 99.1607
597 -4476.32 -2731.82 -4320.01 -1440.07 1858.85 -170.214
598 -4590.99 -2937.97 -4781.29 -1440.03 1916.66 -238.541
599 -4793.17 -3292.6 -4769.6 -1196.69 1576.86 -79.8998
600 -4971.98 -3766.32 -4202.25 -795.462 984.733 237.374
601 -5053.69 -4261.45 -3200.03 -366.197 304.891 565.266
602 -5054.99 -4683.34 -2026.48 -35.4893 -281.927 746.38
603 -5036.92 -4977.12 -1001.31 99.0144 -572.281 705.687
604 -5008.21 -5119.89 -399.669 -14.9517 -413.376 492.129
605 -4910.48 -5124.4 -378.139 -359.307 176.711 226.794
606 -4720.89 -5071.57 -960.344 -831.116 973.268 10.5748
607 -4530.44 -5087.81 -2032.61 -1262.84 1645.49 -132.882
608 -4490.51 -5234.22 -3356.9 -1477.94 1936.87 -252.323
609 -4684.87 -5444.53 -4613.98 -1371.18 1783.04 -418.356
610 -5060.68 -5562.28 -5478.11 -961.536 1285.34 -657.955
611 -5472.87 -5430.22 -5735.77 -383.308 604.618 -923.048
612 -5763.47 -4977.61 -5393.16 175.203 -105.54 -1112.46
613 -5809.79 -4257.95 -4688.09 549.218 -690.036 -1138.95
614 -5548.1 -3425.54 -3982.64 651.947 -981.256 -999.209
615 -5000.82 -2671.05 -3605.71 486.424 -858.494 -791.12
616 -4295.46 -2149.58 -3743.76 125.498 -343.773 -664.665
617 -3639.33 -1946.1 -4418.94 -316.936 370.829 -741.685
618 -3247.37 -2083.91 -5508.27 -712.05 1011.77 -1058.55
619 -3258.16 -2526.36 -6769.9 -946.646 1366.4 -1546.88
620 -3668.74 -3158.51 -7893.1 -962.764 1360.27 -2044.5
621 -4310.52 -3792.35 -8582.26 -780.304 1020.82 -2343.26
622 -4900.83 -4237.56 -8658.7 -475.876 404.856 -2282.99
623 -5180.58 -4411.74 -8132.2 -139.373 -412.181 -1849.98
624 -5050.63 -4399.81 -7202.39 150.961 -1284.19 -1205.51
625 -4600.41 -4395.83 -6190.45 326.758 -1966.81 -609.792
626 -4026.1 -4559.39 -5423.48 321.218 -2192.08 -280.605
627 -3540.77 -4917.54 -5123.74 86.9496 -1821.48 -282.225
628 -3338.8 -5391.91 -5344.06 -358.046 -960.172 -511.051
629 -3578.8 -5895.72 -5969.54 -893.897 84.2663 -768.708
630 -4313.06 -6391.33 -6765.91 -1320.21 966.101 -860.97
631 -5392.82 -6874.4 -7442.31 -1438.82 1441.69 -666.616
632 -6483.52 -7329.13 -7720.52 -1149.89 1413.03 -172.663
633 -7219.87 -7708.53 -7432.55 -502.236 915.242 518.755
634 -7379.56 -7945.78 -6616.37 328.761 102.617 1223.16
635 -6951.49 -7969.82 -5523.46 1111.83 -763.669 1742.96
636 -6101.59 -7734.09 -4505.13 1636.74 -1369.26 1940.46
637 -5099.28 -7245.7 -3847.88 1773.59 -1466.67 1785.8
638 -4240.76 -6576.95 -3669.9 1505.26 -1007.22 1363.39
639 -3767.56 -5867.32 -3925.52 936.692 -183.735 830.286
640 -3798.3 -5309.2 -4470.71 267.921 652.47 341.757
641 -4306.35 -5088.89 -5124.61 -278.511 1146.47 -11.0855
642 -5139.6 -5286.66 -5716.08 -545.525 1078.1 -209.479
643 -6052.68 -5798.3 -6121.75 -498.492 419.976 -275.241
644 -6761.84 -6356.03 -6288.48 -220.389 -686.264 -251.887
645 -7038.86 -6649.08 -6232.49 148.805 -1980.06 -210.363
646 -6802.48 -6487.46 -6025.38 485.679 -3133.46 -247.915
647 -6137.7 -5883.21 -5766.82 720.242 -3824.18 -445.15
648 -5233.7 -4998.65 -5554.79 826.347 -3849.57 -810.254
649 -4303.62 -4046.34 -5474.6 793.291 -3238.95 -1278.42
650 -3547.48 -3227.7 -5602.27 627.866 -2266.05 -1763.48
651 -3141.73 -2718.4 -5985.92 389.18 -1317 -2199.98
652 -3189.84 -2644.11 -6596.95 199.318 -702.224 -2539.54
653 -3647.43 -3019.93 -7301.51 192.136 -543.639 -2721.29
654 -4316.94 -3696.54 -7881.31 432.844 -779.905 -2666.27
655 -4938.73 -4386.39 -8100.96 875.951 -1238.61 -2313.93
656 -5302.91 -4788.66 -7805.91 1392.04 -1709.39 -1678.73
657 -5295.65 -4729.22 -6998.77 1830.03 -1993.97 -885.715
658 -4883.18 -4228.51 -5852.41 2070.6 -1948.74 -144.996
659 -4097.3 -3469.51 -4656.36 2054.22 -1530.59 340.266
660 -3059.77 -2706.16 -3733.02 1790.31 -822.32 477.659
661 -2005.36 -2161.33 -3342.29 1350.61 -6.19066 326.896
662 -1237.53 -1966.08 -3570.79 844.076 705.661 54.9142
663 -1021.67 -2147.22 -4273.57 381.025 1154.37 -151.16
664 -1470.41 -2642.15 -5134.95 43.4526 1283.84 -153.628
665 -2473.69 -3321.73 -5794.43 -132.18 1114.61 101.649
666 -3720.33 -4016.88 -5975.34 -156.12 686.858 575.623
667 -4813.1 -4562.07 -5580.48 -70.5746 50.5875 1140.16
668 -5429.84 -4856.32 -4732.78 72.5357 -689.036 1603.12
669 -5439.77 -4897.1 -3733.96 215.539 -1342.47 1777.14
670 -4919.25 -4751.62 -2947.77 278.191 -1692.8 1569.08
671 -4101.36 -4503.53 -2661.66 164.617 -1607.29 1020.5
672 -3310.94 -4224.65 -2984.89 -178.287 -1111.78 269.477
673 -2889.41 -3975.33 -3812.68 -691.585 -377.168 -518.528
674 -3089.71 -3806.16 -4858.16 -1197.14 348.917 -1193.28
675 -3957.99 -3754.63 -5746.59 -1483.03 812.907 -1631.15
676 -5275.35 -3842.68 -6156.92 -1423.35 819.079 -1750
677 -6620.69 -4070.32 -5958.21 -1042.55 298.908 -1541.94
678 -7532.29 -4397.63 -5266.28 -484.16 -632.817 -1099.45
679 -7680.59 -4730.38 -4383.83 74.9821 -1686.67 -602.336
680 -6984.86 -4936.87 -3661.01 491.641 -2497.61 -257.124
681 -5640.32 -4887.18 -3353.5 674.269 -2772.66 -214.133
682 -4044.21 -4505.15 -3545.22 580.006 -2412.98 -503.905
683 -2648.51 -3814.17 -4147.6 228.43 -1551.53 -1024.86
684 -1802.53 -2954.36 -4950.03 -281.823 -487.143 -1584.39
685 -1636.75 -2153.74 -5692.29 -788.633 443.613 -1968.29
686 -2025.35 -1655.58 -6147.03 -1126.06 984.965 -2006.25
687 -2644.91 -1621.58 -6191.43 -1199.81 1022.2 -1620.49
688 -3114.1 -2049.86 -5838.21 -1020.52 587.84 -855.574
689 -3150.36 -2761.69 -5210.25 -668.991 -150.289 123.313
690 -2669.74 -3483.82 -4478.79 -235.285 -911.282 1078.55
691 -1783.05 -3977.02 -3800.27 205.176 -1371.48 1787.02
692 -717.786 -4126.68 -3279.89 573.912 -1296.57 2121.64
693 272.804 -3957.56 -2964.29 782.543 -666.955 2079.59
694 961.071 -3600.17 -2855.1 774.597 301.383 1752.71
695 1162.64 -3235.44 -2921.16 580.377 1265.81 1277.35
696 759.164 -3029.82 -3087.82 323.631 1916.23 798.075
697 -248.441 -3079.66 -3215.97 158.226 2083.29 449.032
698 -1701.96 -3379.1 -3120.97 178.62 1761.9 333.576
699 -3311.17 -3819.79 -2660.11 379.151 1083.46 490.809
700 -4739.95 -4230.15 -1843.31 685.229 268.492 865.999
701 -5703.81 -4445.95 -865.31 1003.54 -437.333 1309.69
702 -6039.35 -4387.42 -11.4042 1239.75 -837.19 1618.13
703 -5737.78 -4099.25 491.538 1290.87 -841.667 1604.97
704 -4948.62 -3725.99 552.758 1059.09 -483.801 1174.74
705 -3951.91 -3432.09 189.601 505.794 108.909 366.142
706 -3086.77 -3313.89 -522.002 -294.081 768.347 -652.523
707 -2649.14 -3360.33 -1452.89 -1153.2 1338.5 -1636.21
708 -2782.14 -3479.18 -2412.23 -1843.86 1699.01 -2344.53
709 -3388.57 -3559.37 -3185.46 -2203.2 1758.93 -2618.65
710 -4144.61 -3524.23 -3619.13 -2197.73 1464.27 -2431.09
711 -4639.39 -3367.34 -3682.35 -1906.72 846.341 -1894.72
712 -4563.57 -3162.89 -3468.28 -1455.76 72.8381 -1214.82
713 -3842.95 -3030.56 -3152.56 -962.783 -572.843 -600.504
714 -2646.28 -3057.08 -2930.84 -530.136 -807.596 -181.869
715 -1291.1 -3229.15 -2954.95 -253.068 -491.718 15.834
716 -129.259 -3438.46 -3297.08 -196.432 308.532 34.6471
717 539.812 -3553.25 -3952.55 -347.87 1368.09 -68.5588
718 535.947 -3499.06 -4845.63 -600.456 2396.61 -235.856
719 -140.009 -3301.24 -5807.76 -797.924 3118.69 -383.543
720 -1284.8 -3068.27 -6561.74 -815.77 3342.78 -389.998
721 -2558.26 -2929.9 -6801.87 -613.714 3020.35 -136.436
722 -3616.75 -2973.27 -6378.82 -219.866 2266.62 416.942
723 -4230.72 -3207.23 -5435.18 314.597 1326.08 1172.68
724 -4328.18 -3556.37 -4342.55 925.502 493.744 1908.88
725 -3982.51 -3880.83 -3485.47 1507.05 14.7424 2372.58
726 -3381.29 -4030.66 -3081.98 1902.5 -0.35597 2401.35
727 -2773.22 -3920.68 -3155.04 1958.27 395.467 1993.85
728 -2399.88 -3587.46 -3606.29 1610.66 1026.44 1294.55
729 -2422.06 -3185.62 -4282.45 939.583 1678.49 523.426
730 -2865.26 -2914.18 -5002.38 149.941 2167.73 -102.096
731 -3612 -2913.83 -5574.01 -502.925 2359.02 -429.456
732 -4438.85 -3194.19 -5835.14 -810.27 2162.51 -414.285
733 -5087.23 -3638.5 -5713.3 -687.797 1564.11 -135.302
734 -5354.65 -4078.42 -5270.64 -201.905 689.049 235.942
735 -5162.6 -4387 -4684.07 459.367 -181.637 509.357
736 -4560.7 -4530.52 -4150.9 1052.48 -707.224 558.972
737 -3688.52 -4555.91 -3781.09 1357.87 -652.563 362.718
738 -2748.53 -4543.25 -3581.82 1260.37 -2.33066 -20.308
739 -2004 -4560.14 -3540.55 804.366 1042.67 -494.819
740 -1742.91 -4636.06 -3693.37 175.393 2157.89 -961.342
741 -2167.5 -4765.62 -4071.54 -395.854 3015.2 -1335.87
742 -3263.73 -4923.77 -4575.28 -743.673 3390.34 -1558.76
743 -4759.03 -5075.06 -4958.02 -818.976 3230.51 -1598.29
744 -6214.84 -5181.05 -4988.83 -666.558 2662.6 -1458.42
745 -7197.04 -5217.88 -4639.9 -368.824 1934.37 -1188.4
746 -7427.42 -5187.15 -4105.11 -11.5476 1313.5 -882.363
747 -6872.82 -5096.94 -3642.96 318.903 985.206 -651.416
748 -5760.03 -4931.16 -3418.04 540.173 985.081 -572.268
749 -4495.78 -4654.93 -3464.33 596.6 1200.96 -653.909
750 -3522.48 -4260.15 -3747.26 491.315 1444.71 -850.064
751 -3167.68 -3788.55 -4219.51 295.464 1557 -1091.09
752 -3535.93 -3305.12 -4805.34 115.83 1469.5 -1300.65
753 -4467.05 -2858.14 -5355.86 42.9821 1183.44 -1397.08
754 -5583.03 -2466.3 -5650.2 124.241 709.686 -1301.51
755 -6424.07 -2139.95 -5489.76 372.61 52.1623 -967.609
756 -6624.4 -1905.62 -4831.12 784.684 -738.926 -419.543
757 -6050.32 -1805.06 -3841.36 1338.88 -1512.71 241.874
758 -4840.55 -1870.55 -2816.12 1970.66 -2053.51 873.699
759 -3337.56 -2101.35 -2023.88 2548.23 -2200.47 1340.7
760 -1965.05 -2456.21 -1589.87 2898.68 -1946.32 1559.77
761 -1109.93 -2866.2 -1505.34 2891.97 -1430.23 1521.12
762 -1025.83 -3267.46 -1712.67 2520.31 -848.621 1285.94
763 -1765.26 -3633.44 -2133.32 1916.9 -370.601 972.163
764 -3146.76 -3969.01 -2613.43 1293.92 -96.7351 725.113
765 -4795.04 -4281.26 -2921.35 840.295 -52.3911 673.634
766 -6266.92 -4572.05 -2887.35 644.657 -198.128 888.059
767 -7209.08 -4848.34 -2554.32 677.864 -444.85 1343.41
768 -7477.02 -5120.99 -2166.32 830.558 -670.481 1901.29
769 -7165.51 -5382.96 -2003.53 967.019 -744.953 2343.49
770 -6537.71 -5584.33 -2223.02 963.91 -574.193 2460.8
771 -5908.12 -5651.7 -2828.96 744.037 -153.675 2156.61
772 -5534.27 -5544.9 -3738.63 306.674 414.383 1499.48
773 -5551.43 -5295.76 -4836.86 -259.769 966.386 693.344
774 -5955.51 -4988.05 -5973.59 -801.124 1351.67 -9.9433
775 -6616.93 -4693.57 -6958.17 -1160.34 1478.1 -408.498
776 -7317.49 -4418.26 -7603.16 -1241.78 1317.67 -424.506
777 -7813.72 -4100.29 -7802.03 -1036.81 906.706 -130.655
778 -7914.89 -3648.59 -7590.74 -606.96 359.063 293.413
779 -7542.3 -3004.88 -7144.63 -50.525 -144.29 656.553
780 -6727.84 -2197.42 -6687.72 516.342 -420.008 836.186
781 -5590.59 -1359.48 -6368.73 973.45 -378.056 802.897
782 -4330.11 -693.531 -6204.28 1233.92 -74.5428 605.475
783 -3207.57 -384.384 -6128.27 1290.6 326.683 333.334
784 -2493.96 -507.883 -6079.04 1225.25 642.553 72.6305
785 -2389.91 -989.402 -6023.9 1157.98 746.263 -121.808
786 -2935.68 -1624.44 -5914.9 1169.96 605.832 -225.804
787 -3961.72 -2155.48 -5668.57 1258.54 282.176 -222.745
788 -5127.78 -2380.17 -5232.76 1356.28 -109.736 -87.849
789 -6047.66 -2244.46 -4669.78 1395.95 -455.346 195.108
790 -6436.66 -1877.24 -4135.42 1366.44 -679.184 596.812
791 -6211.83 -1537.52 -3760.5 1312.35 -754.859 1024.23
792 -5513.9 -1487.48 -3575.27 1282.27 -698.264 1348.86
793 -4661.56 -1861.74 -3568.38 1282.79 -558.672 1468.55
794 -4051.94 -2606.7 -3800.45 1278.73 -402.347 1356.25
795 -4020.28 -3510.31 -4403.85 1231.97 -278.779 1061.95
796 -4700.96 -4305.58 -5439.75 1140.31 -192.172 682.713
797 -5952.86 -4797.98 -6765.41 1040.43 -119.111 331.038
